lat,long,province,name,type
50.33042535,-102.2645601,Saskatchewan,Division No.  5,Town
50.65439164,-102.3010806,Saskatchewan,Division No.  5,Village
50.94649442,-104.2114266,Saskatchewan,Division No.  6,Town
50.57531596,-105.5802104,Saskatchewan,Division No.  7,Village
51.13532433,-107.0096203,Saskatchewan,Division No.  7,Rural municipality
50.76333776,-108.7138993,Saskatchewan,Division No.  8,Rural municipality
50.77283957,-109.6647476,Saskatchewan,Division No.  8,Village
51.25940398,-105.9837487,Saskatchewan,Division No. 11,Town
51.74712138,-105.0106884,Saskatchewan,Division No. 11,Village
52.29408612,-106.6607576,Saskatchewan,Division No. 11,City
52.8523716,-108.9473754,Saskatchewan,Division No. 13,Indian reserve
52.71123627,-103.646874,Saskatchewan,Division No. 14,Village
52.19122642,-104.9928463,Saskatchewan,Division No. 15,Village
52.53997987,-104.7994591,Saskatchewan,Division No. 15,Rural municipality
52.80611912,-105.2665077,Saskatchewan,Division No. 15,Rural municipality
53.39657628,-106.0597957,Saskatchewan,Division No. 16,Indian reserve
53.33455295,-108.8755399,Saskatchewan,Division No. 17,Village
54.04415989,-109.2109832,Saskatchewan,Division No. 17,Indian reserve
54.15680545,-105.6746266,Saskatchewan,Division No. 18,Northern hamlet
55.18516887,-102.9326259,Saskatchewan,Division No. 18,Northern village
49.72582902,-113.9683763,Alberta,Division No.  3,Indian reserve
51.49617175,-113.5092985,Alberta,Division No.  5,Village
50.68250464,-114.2321857,Alberta,Division No.  6,Town
52.34567882,-114.1711934,Alberta,Division No.  8,Summer village
52.38650731,-113.7816726,Alberta,Division No.  8,Town
53.00906447,-112.8310631,Alberta,Division No. 10,City
53.71583113,-111.5595309,Alberta,Division No. 10,Municipal district
53.5195542,-113.5014189,Alberta,Division No. 11,City
54.42357226,-110.2416924,Alberta,Division No. 12,City
54.749672,-113.5432874,Alberta,Division No. 13,Summer village
54.34206173,-114.8124023,Alberta,Division No. 13,Indian reserve
53.39673934,-117.5773545,Alberta,Division No. 14,Town
56.53043867,-118.8002796,Alberta,Division No. 17,Indian reserve
50.16415707,-115.8196583,British Columbia,East Kootenay,Village
49.63638606,-115.7350885,British Columbia,East Kootenay,Indian reserve
49.08873724,-117.7149253,British Columbia,Kootenay Boundary,City
49.05880073,-119.4541016,British Columbia,Okanagan-Similkameen,Regional district electoral area
49.96219009,-121.4850469,British Columbia,Fraser Valley,Indian reserve
49.20705709,-122.0254122,British Columbia,Fraser Valley,Indian reserve
49.24736564,-122.9654252,British Columbia,Greater Vancouver,City
49.29649856,-122.8744507,British Columbia,Greater Vancouver,City
49.06679735,-123.1250169,British Columbia,Greater Vancouver,Indian reserve
48.51748912,-123.5049653,British Columbia,Capital,District municipality
48.73745114,-124.3628897,British Columbia,Cowichan Valley,Regional district electoral area
49.21344919,-124.8097816,British Columbia,Alberni-Clayoquot,Indian reserve
49.82591572,-123.2060062,British Columbia,Squamish-Lillooet,Indian reserve
50.44983263,-121.5270943,British Columbia,Thompson-Nicola,Regional district electoral area
50.25941147,-121.5898978,British Columbia,Thompson-Nicola,Indian reserve
50.66537155,-121.2602272,British Columbia,Thompson-Nicola,Indian reserve
50.8494945,-119.6095475,British Columbia,Thompson-Nicola,Indian reserve
51.30802616,-118.1583076,British Columbia,Columbia-Shuswap,Regional district electoral area
51.11501471,-126.2914677,British Columbia,Mount Waddington,Regional district electoral area
53.975732,-128.6446142,British Columbia,Kitimat-Stikine,Indian reserve
60.99977499,-123.382457,Northwest Territories,Region 4,Settlement
62.72007015,-109.112326,Northwest Territories,Region 5,Settlement
63.75137052,-68.51750128,Nunavut,Qikiqtaaluk,City
69.38213301,-81.6747195,Nunavut,Qikiqtaaluk,Hamlet
47.77386476,-53.51849056,Newfoundland and Labrador,Division No.  1,Town
47.98932878,-53.2763627,Newfoundland and Labrador,Division No.  1,Town
47.52869889,-53.38308942,Newfoundland and Labrador,Division No.  1,Subdivision of unorganized
47.7011638,-52.81978578,Newfoundland and Labrador,Division No.  1,Town
47.34977638,-54.9204558,Newfoundland and Labrador,Division No.  2,Town
47.51977944,-54.90447477,Newfoundland and Labrador,Division No.  2,Town
47.68260989,-55.43965757,Newfoundland and Labrador,Division No.  3,Town
47.41949898,-55.83329158,Newfoundland and Labrador,Division No.  3,Subdivision of unorganized
48.93559086,-57.89140679,Newfoundland and Labrador,Division No.  5,Town
49.07773159,-55.23836974,Newfoundland and Labrador,Division No.  6,Town
49.48118746,-55.42669349,Newfoundland and Labrador,Division No.  8,Town
49.52879959,-57.87773433,Newfoundland and Labrador,Division No.  9,Town
50.23364832,-57.58009317,Newfoundland and Labrador,Division No.  9,Town
51.7868543,-56.58058467,Newfoundland and Labrador,Division No. 10,Subdivision of unorganized
51.6314279,-56.70270702,Newfoundland and Labrador,Division No. 10,Town
46.29923355,-62.55086284,Prince Edward Island,Kings,Fire District
46.43163344,-62.10041291,Prince Edward Island,Kings,Rural municipality
46.31310077,-63.16465039,Prince Edward Island,Queens,Rural municipality
46.13240952,-63.22719195,Prince Edward Island,Queens,Rural municipality
44.44877085,-64.38412807,Nova Scotia,Lunenburg,Town
45.25689132,-63.13348134,Nova Scotia,Colchester,Subdivision of county municipality
45.27066107,-66.85223129,New Brunswick,Charlotte,Parish
45.20027021,-67.1135459,New Brunswick,Charlotte,Parish
45.96521187,-66.09494715,New Brunswick,Queens,Parish
45.5110399,-66.12313147,New Brunswick,Kings,Parish
45.97555929,-64.17956116,New Brunswick,Westmorland,Parish
46.17606102,-64.90220776,New Brunswick,Westmorland,Parish
46.07759864,-65.19964713,New Brunswick,Westmorland,Parish
46.5610444,-66.11290739,New Brunswick,Northumberland,Village
47.25981571,-65.07768979,New Brunswick,Northumberland,Village
47.02006744,-65.50777431,New Brunswick,Northumberland,City
47.3600403,-67.82081013,New Brunswick,Madawaska,Parish
47.73644036,-67.43538622,New Brunswick,Restigouche,Rural community
47.79681616,-64.5773358,New Brunswick,Gloucester,Village
48.07688392,-65.56888557,Quebec,Bonaventure,Paroisse (municipalité de)
48.83973662,-67.10604091,Quebec,La Matanie,Paroisse (municipalité de)
48.07150639,-69.0340789,Quebec,Les Basques,Paroisse (municipalité de)
48.04157931,-69.335227,Quebec,Rivière-du-Loup,Municipalité
47.51597513,-69.26553799,Quebec,Témiscouata,Ville
47.17532989,-69.7249462,Quebec,Kamouraska,Unorganized
48.04403548,-70.11256302,Quebec,Charlevoix-Est,Unorganized
46.75160382,-70.06301188,Quebec,Montmagny,Municipalité
47.10017572,-70.5447997,Quebec,Montmagny,Paroisse (municipalité de)
46.54986064,-70.64599263,Quebec,Bellechasse,Paroisse (municipalité de)
47.56387961,-71.35516556,Quebec,La Côte-de-Beaupré,Unorganized
46.48504544,-71.1554717,Quebec,La Nouvelle-Beauce,Municipalité
45.73484108,-70.83305452,Quebec,Le Granit,Municipalité
47.26666244,-71.90048524,Quebec,Portneuf,Unorganized
47.09365483,-73.67932221,Quebec,Mékinac,Unorganized
46.49096414,-72.42795155,Quebec,Francheville,Municipalité
46.49240214,-72.64845701,Quebec,Francheville,Paroisse (municipalité de)
46.5134926,-72.06411717,Quebec,Bécancour,Paroisse (municipalité de)
45.75193142,-71.79877841,Quebec,Les Sources,Municipalité
45.11064622,-73.07030982,Quebec,Brome-Missisquoi,Municipalité
45.93528221,-72.84039103,Quebec,Pierre-De Saurel,Municipalité
45.8562463,-72.9826269,Quebec,Les Maskoutains,Municipalité
45.4083563,-72.98634169,Quebec,Rouville,Ville
45.04658518,-73.90035529,Quebec,Le Haut-Saint-Laurent,Municipalité
45.63676176,-73.79915814,Quebec,Thérèse-De Blainville,Ville
45.793409,-74.37376768,Quebec,Argenteuil,Canton (municipalité de)
46.40062468,-75.35632025,Quebec,Antoine-Labelle,Municipalité
45.73147477,-75.05282084,Quebec,Papineau,Municipalité
45.9150183,-75.67692249,Quebec,Papineau,Municipalité
46.26629561,-76.05492099,Quebec,La Vallée-de-la-Gatineau,Municipalité
47.46284393,-75.99787224,Quebec,La Vallée-de-la-Gatineau,Unorganized
45.60893124,-76.495863,Quebec,Pontiac,Municipalité
46.77752685,-79.0001137,Quebec,Témiscamingue,Municipalité
47.36952782,-78.73821587,Quebec,Témiscamingue,Ville
47.58960476,-78.88142174,Quebec,Témiscamingue,Municipalité
48.93192919,-79.24193175,Quebec,Abitibi-Ouest,Canton (municipalité de)
48.95470978,-79.44222417,Quebec,Abitibi-Ouest,Paroisse (municipalité de)
47.62592131,-72.33092904,Quebec,La Tuque,Municipalité
48.97846963,-72.29374695,Quebec,Maria-Chapdelaine,Municipalité
48.79068262,-71.43419521,Quebec,Lac-Saint-Jean-Est,Municipalité
48.48546057,-70.78547648,Quebec,Le Saguenay-et-son-Fjord,Municipalité
48.98540632,-68.57697859,Quebec,Manicouagan,Indian reserve
62.40406746,-77.8610181,Quebec,Nord-du-Québec,Village nordique
44.7162023,-75.52084101,Ontario,Leeds and Grenville,Town
44.18346715,-76.38589379,Ontario,Frontenac,Township
44.50502764,-76.53492236,Ontario,Frontenac,Township
44.62422799,-77.7227836,Ontario,Hastings,Municipality
44.24190516,-78.2233621,Ontario,Peterborough,Township
43.86915509,-79.0275694,Ontario,Durham,Town
43.97577729,-79.60913827,Ontario,York,Township
42.96511314,-80.81421174,Ontario,Oxford,Township
42.67225392,-80.79052859,Ontario,Elgin,Municipality
42.56798863,-81.88236241,Ontario,Chatham-Kent,Indian reserve
45.62563074,-79.34644192,Ontario,Parry Sound,Township
45.58170405,-79.50995166,Ontario,Parry Sound,Township
45.8606625,-81.93312886,Ontario,Manitoulin,Indian reserve
45.68915135,-81.75333628,Ontario,Manitoulin,Indian reserve
46.32189067,-81.75340212,Ontario,Sudbury,Township
46.01861708,-81.10391451,Ontario,Sudbury,Municipality
48.14444307,-79.58545853,Ontario,Timiskaming,Township
46.29185914,-83.77984089,Ontario,Algoma,Town
46.21172828,-83.00141835,Ontario,Algoma,Indian reserve
49.14016983,-85.84488565,Ontario,Thunder Bay,Township
48.82176867,-94.17221505,Ontario,Rainy River,Township
53.3803513,-91.80769778,Ontario,Kenora,Indian reserve
49.43930285,-96.98569847,Manitoba,Division No.  2,Village
49.73023439,-96.72480079,Manitoba,Division No.  2,Rural municipality
49.65376421,-97.09265749,Manitoba,Division No.  2,Rural municipality
49.12492776,-97.63566513,Manitoba,Division No.  3,Municipality
49.17799775,-100.0956098,Manitoba,Division No.  5,Municipality
49.79128328,-99.83721681,Manitoba,Division No.  7,Rural municipality
50.06510262,-96.51310495,Manitoba,Division No. 12,Town
50.286413,-97.28714639,Manitoba,Division No. 14,Rural municipality
53.88369546,-101.1780262,Manitoba,Division No. 21,Town
49.67502887,-103.0236223,Saskatchewan,Division No.  1,Town
49.13018729,-104.6167216,Saskatchewan,Division No.  2,Rural municipality
49.51641643,-108.8194687,Saskatchewan,Division No.  4,Town
49.91690497,-108.6605543,Saskatchewan,Division No.  4,Rural municipality
50.17854414,-102.2118221,Saskatchewan,Division No.  5,Rural municipality
50.54937411,-102.4144955,Saskatchewan,Division No.  5,Resort village
50.9877578,-103.0604785,Saskatchewan,Division No.  5,Rural municipality
50.53885151,-104.0134685,Saskatchewan,Division No.  6,Rural municipality
50.93907396,-105.1716873,Saskatchewan,Division No.  6,Resort village
50.9692892,-105.1609563,Saskatchewan,Division No.  6,Resort village
50.6926108,-105.5779291,Saskatchewan,Division No.  7,Resort village
50.17913574,-109.4942881,Saskatchewan,Division No.  8,Rural municipality
50.22158772,-109.6303287,Saskatchewan,Division No.  8,Village
50.45493346,-109.756105,Saskatchewan,Division No.  8,Village
50.79510101,-109.1242751,Saskatchewan,Division No.  8,Rural municipality
51.25479234,-103.4842415,Saskatchewan,Division No. 10,Rural municipality
51.94579237,-103.7972935,Saskatchewan,Division No. 10,Town
51.12141757,-106.5982165,Saskatchewan,Division No. 11,Village
51.48892887,-105.1713371,Saskatchewan,Division No. 11,Rural municipality
51.48802835,-107.9013233,Saskatchewan,Division No. 12,Rural municipality
51.61646728,-107.7449259,Saskatchewan,Division No. 12,Town
51.98978494,-106.9871514,Saskatchewan,Division No. 12,Village
52.28148326,-107.5309081,Saskatchewan,Division No. 12,Rural municipality
51.87299844,-109.613199,Saskatchewan,Division No. 13,Village
52.73153318,-103.5022417,Saskatchewan,Division No. 14,Rural municipality
53.29786214,-108.0784378,Saskatchewan,Division No. 16,Village
53.74980012,-107.7240532,Saskatchewan,Division No. 16,Resort village
53.18782088,-108.7654063,Saskatchewan,Division No. 17,Village
54.00740429,-108.9059433,Saskatchewan,Division No. 17,Village
54.35353436,-109.5571775,Saskatchewan,Division No. 17,Rural municipality
54.45642933,-108.2420558,Saskatchewan,Division No. 17,Indian reserve
54.76368246,-101.9039615,Saskatchewan,Division No. 18,Town
55.1758649,-102.9094044,Saskatchewan,Division No. 18,Indian reserve
55.61249892,-104.5990835,Saskatchewan,Division No. 18,Indian reserve
50.01432383,-110.5834401,Alberta,Division No.  1,Municipal district
49.98262096,-113.6340191,Alberta,Division No.  3,Municipal district
51.6650772,-113.2636181,Alberta,Division No.  5,Municipal district
52.45349978,-110.826114,Alberta,Division No.  7,Village
51.92771374,-114.0295525,Alberta,Division No.  8,Town
52.36201506,-114.3671852,Alberta,Division No.  8,Town
53.54315122,-114.4439339,Alberta,Division No. 11,Summer village
53.66789969,-114.3744302,Alberta,Division No. 13,Summer village
53.6527142,-114.6568248,Alberta,Division No. 13,Summer village
53.78632162,-114.0497256,Alberta,Division No. 13,Summer village
57.15852729,-111.6028156,Alberta,Division No. 16,Indian reserve
55.93619257,-115.3696567,Alberta,Division No. 17,Indian reserve
55.3656109,-115.7725059,Alberta,Division No. 17,Indian reserve
58.38218329,-115.9978554,Alberta,Division No. 17,Indian reserve
49.38440205,-117.6067485,British Columbia,Central Kootenay,Regional district electoral area
50.17570185,-117.959849,British Columbia,Central Kootenay,Regional district electoral area
49.41490912,-118.9431574,British Columbia,Kootenay Boundary,Regional district electoral area
49.62979431,-121.3939752,British Columbia,Fraser Valley,Indian reserve
49.65901248,-121.4149265,British Columbia,Fraser Valley,Indian reserve
49.27464037,-121.7110996,British Columbia,Fraser Valley,Indian reserve
49.27251417,-122.6627308,British Columbia,Greater Vancouver,City
49.30556838,-124.1601089,British Columbia,Nanaimo,Regional district electoral area
48.99526825,-125.3802539,British Columbia,Alberni-Clayoquot,Indian reserve
49.36611022,-126.2719983,British Columbia,Alberni-Clayoquot,Indian reserve
49.80318899,-125.5696068,British Columbia,Strathcona,Regional district electoral area
50.03607523,-125.2486245,British Columbia,Strathcona,Indian reserve
49.98159933,-126.8625611,British Columbia,Strathcona,Indian reserve
49.6982551,-124.9762436,British Columbia,Comox Valley,City
50.68620687,-121.9129752,British Columbia,Squamish-Lillooet,District municipality
50.11492739,-120.7754981,British Columbia,Thompson-Nicola,City
49.98357903,-120.9564402,British Columbia,Thompson-Nicola,Indian reserve
50.24996219,-118.9735203,British Columbia,North Okanagan,Village
51.8936864,-120.7267875,British Columbia,Cariboo,Regional district electoral area
52.98832952,-123.8116932,British Columbia,Cariboo,Indian reserve
52.10764341,-123.235776,British Columbia,Cariboo,Indian reserve
50.69546,-127.4053967,British Columbia,Mount Waddington,Indian reserve
52.58917675,-128.5284573,British Columbia,Kitimat-Stikine,Indian reserve
53.93441511,-125.6679595,British Columbia,Bulkley-Nechako,Indian reserve
53.98651866,-126.4851168,British Columbia,Bulkley-Nechako,Indian reserve
53.11625629,-119.7191348,British Columbia,Fraser-Fort George,Regional district electoral area
56.23611327,-120.7835399,British Columbia,Peace River,Regional district electoral area
59.0744406,-123.4462504,British Columbia,Northern Rockies,Regional municipality
60.48711615,-134.3080575,Yukon,Yukon,Unorganized
68.90358416,-138.8431272,Yukon,Yukon,Unorganized
69.42934038,-132.9996941,Northwest Territories,Region 1,Hamlet
66.26651054,-128.5783652,Northwest Territories,Region 2,Chartered community
61.42128056,-117.6175809,Northwest Territories,Region 4,Hamlet
62.29512756,-92.77366406,Nunavut,Kivalliq,Hamlet
46.74564265,-53.30626922,Newfoundland and Labrador,Division No.  1,Subdivision of unorganized
47.32097113,-53.8791448,Newfoundland and Labrador,Division No.  1,Town
47.77160907,-53.98560328,Newfoundland and Labrador,Division No.  1,Town
47.63162681,-54.88683507,Newfoundland and Labrador,Division No.  2,Town
48.54661249,-58.7729686,Newfoundland and Labrador,Division No.  4,Town
49.06066122,-58.33310443,Newfoundland and Labrador,Division No.  5,Town
49.43762907,-54.92731901,Newfoundland and Labrador,Division No.  8,Subdivision of unorganized
50.11592727,-56.15704075,Newfoundland and Labrador,Division No.  8,Town
50.06793901,-56.1260568,Newfoundland and Labrador,Division No.  8,Town
49.96712924,-55.89098232,Newfoundland and Labrador,Division No.  8,Town
51.166403,-55.98640849,Newfoundland and Labrador,Division No.  9,Town
51.30432643,-55.61252205,Newfoundland and Labrador,Division No.  9,Town
46.01039583,-62.6129416,Prince Edward Island,Kings,Rural municipality
46.26418684,-63.32719936,Prince Edward Island,Queens,Rural municipality
46.57292147,-63.85524196,Prince Edward Island,Prince,Fire District
43.78175436,-65.79946179,Nova Scotia,Yarmouth,Municipal district
45.38253781,-67.34201514,New Brunswick,Charlotte,Parish
45.81324085,-65.97048121,New Brunswick,Queens,Village
46.21474689,-65.81574113,New Brunswick,Queens,Parish
45.91683197,-64.3897312,New Brunswick,Westmorland,Town
46.11638987,-64.81345536,New Brunswick,Westmorland,City
46.4504611,-64.75721594,New Brunswick,Kent,Indian reserve
46.46982675,-64.73725969,New Brunswick,Kent,Town
46.6897139,-64.79131444,New Brunswick,Kent,Indian reserve
47.25678161,-66.26111606,New Brunswick,Northumberland,Parish
47.06333702,-65.79060158,New Brunswick,Northumberland,Indian reserve
45.66626382,-67.36553125,New Brunswick,York,Parish
46.00048704,-66.60818928,New Brunswick,York,Indian reserve
47.32500732,-68.14388078,New Brunswick,Madawaska,Village
47.69880463,-65.70416931,New Brunswick,Gloucester,Town
47.63341064,-65.18040686,New Brunswick,Gloucester,Parish
47.73949537,-65.72746444,New Brunswick,Gloucester,Village
49.17095064,-65.89171386,Quebec,La Haute-Gaspésie,Municipalité
48.70757814,-67.60469325,Quebec,La Matanie,Paroisse (municipalité de)
48.81981496,-67.99543213,Quebec,La Matanie,Municipalité
48.42099322,-68.17957115,Quebec,La Mitis,Municipalité
47.91732473,-69.11040664,Quebec,Les Basques,Municipalité
48.07270898,-68.85392826,Quebec,Les Basques,Municipalité
48.04362674,-69.47700697,Quebec,Rivière-du-Loup,Paroisse (municipalité de)
47.74037841,-68.65626021,Quebec,Témiscouata,Municipalité
47.6438681,-68.85672007,Quebec,Témiscouata,Ville
47.35752917,-70.05449772,Quebec,Kamouraska,Paroisse (municipalité de)
47.71827258,-70.24845046,Quebec,Charlevoix-Est,Ville
47.11733722,-69.98615115,Quebec,L'Islet,Municipalité
46.95439099,-70.72138302,Quebec,Montmagny,Municipalité
46.82507233,-70.99047751,Quebec,Bellechasse,Municipalité
46.85966352,-70.89547514,Quebec,Bellechasse,Municipalité
46.51035881,-70.92567452,Quebec,La Nouvelle-Beauce,Paroisse (municipalité de)
46.25540849,-70.99256321,Quebec,Robert-Cliche,Village
46.32913274,-71.06610168,Quebec,Robert-Cliche,Paroisse (municipalité de)
46.00615555,-70.59789935,Quebec,Beauce-Sartigan,Paroisse (municipalité de)
46.13779654,-70.5454515,Quebec,Beauce-Sartigan,Municipalité
46.10059699,-70.81784755,Quebec,Beauce-Sartigan,Village
45.71937211,-70.67617865,Quebec,Le Granit,Municipalité
46.67645354,-72.61231963,Quebec,Mékinac,Paroisse (municipalité de)
45.5770187,-71.96713437,Quebec,Le Val-Saint-François,Municipalité
45.0408194,-72.66376452,Quebec,Brome-Missisquoi,Village
45.3373645,-72.52927708,Quebec,La Haute-Yamaska,Ville
46.37344708,-73.06537562,Quebec,Maskinongé,Municipalité
46.51850662,-72.99164732,Quebec,Maskinongé,Municipalité
46.10373544,-73.34682879,Quebec,D'Autray,Municipalité
45.97532624,-72.99671568,Quebec,Pierre-De Saurel,Municipalité
45.78383228,-72.99838936,Quebec,Les Maskoutains,Municipalité
45.23067285,-73.12336675,Quebec,Le Haut-Richelieu,Municipalité
45.54646881,-73.23199668,Quebec,La Vallée-du-Richelieu,Municipalité
45.75002333,-73.33393463,Quebec,Marguerite-D'Youville,Municipalité
45.95905383,-73.41532961,Quebec,Joliette,Municipalité
46.01291255,-73.48188626,Quebec,Joliette,Village
45.9534021,-73.5739196,Quebec,Montcalm,Municipalité
45.16396156,-73.86199058,Quebec,Le Haut-Saint-Laurent,Paroisse (municipalité de)
45.40619121,-74.16259282,Quebec,Vaudreuil-Soulanges,Ville
45.84029198,-74.43651809,Quebec,Les Pays-d'en-Haut,Municipalité
46.08120813,-74.67680911,Quebec,Les Laurentides,Paroisse (municipalité de)
45.75219954,-74.85504676,Quebec,Papineau,Municipalité
45.62421697,-75.19403203,Quebec,Papineau,Canton (municipalité de)
45.99124036,-77.08578568,Quebec,Pontiac,Canton (municipalité de)
47.58734576,-79.45116743,Quebec,Témiscamingue,Municipalité
48.53599683,-79.31547211,Quebec,Abitibi-Ouest,Municipalité
48.61593248,-78.00850684,Quebec,Abitibi,Ville
48.13744958,-72.16194351,Quebec,Le Domaine-du-Roy,Municipalité
48.72297542,-71.65739601,Quebec,Lac-Saint-Jean-Est,Paroisse (municipalité de)
49.22514599,-68.16816602,Quebec,Manicouagan,Ville
50.2147164,-66.19409977,Quebec,Sept-Rivières--Caniapiscau,Indian reserve
51.23820532,-63.60117988,Quebec,Minganie--Le Golfe-du-Saint-Laurent,Unorganized
56.54596938,-76.50118771,Quebec,Nord-du-Québec,Village nordique
45.56091098,-74.688303,Ontario,Prescott and Russell,Township
44.8979687,-76.00919178,Ontario,Lanark,Town
45.25084569,-76.28980257,Ontario,Lanark,Town
44.58455583,-77.50916676,Ontario,Hastings,Township
44.8604605,-77.83797807,Ontario,Hastings,Township
44.06083599,-77.86481983,Ontario,Northumberland,Township
43.17939338,-79.57544605,Ontario,Niagara,Town
43.46783779,-81.22254044,Ontario,Perth,Municipality
41.93936293,-82.56408944,Ontario,Essex,Municipality
41.99734292,-82.73736452,Ontario,Essex,Town
42.78360719,-82.11538273,Ontario,Lambton,Village
43.19447967,-82.00578979,Ontario,Lambton,Indian reserve
44.39984087,-81.19795692,Ontario,Bruce,Municipality
44.15447797,-81.0207177,Ontario,Grey,Town
44.11992039,-79.61701193,Ontario,Simcoe,Town
45.0425892,-79.19063894,Ontario,Muskoka,Town
45.08377367,-80.03991045,Ontario,Muskoka,Indian reserve
45.4257228,-76.3560595,Ontario,Renfrew,Town
45.41829131,-76.48773971,Ontario,Renfrew,Township
46.09824937,-79.2054017,Ontario,Nipissing,Township
46.24132821,-79.28266869,Ontario,Nipissing,Municipality
46.35162332,-79.39389379,Ontario,Nipissing,City
46.98574745,-80.07410169,Ontario,Nipissing,Indian reserve
47.8353747,-83.33051966,Ontario,Sudbury,Indian reserve
48.66221476,-87.08630097,Ontario,Thunder Bay,Township
48.88515394,-87.55848538,Ontario,Thunder Bay,Indian reserve
50.70464272,-93.32988897,Ontario,Kenora,Township
51.23233367,-90.17566558,Ontario,Kenora,Indian reserve
50.72963364,-96.53900196,Manitoba,Division No.  1,Rural municipality
49.50792784,-98.0061503,Manitoba,Division No.  3,Town
51.74689501,-98.44996733,Manitoba,Division No. 19,Indian reserve
51.90330354,-100.4441759,Manitoba,Division No. 20,Rural municipality
53.79691454,-101.2332339,Manitoba,Division No. 21,Indian reserve
53.83061775,-101.2255916,Manitoba,Division No. 21,Indian reserve
53.90587388,-94.94516119,Manitoba,Division No. 22,Indian reserve
58.62397974,-101.4934336,Manitoba,Division No. 23,Indian reserve
49.65354159,-102.8701488,Saskatchewan,Division No.  1,Village
49.91696544,-106.6174712,Saskatchewan,Division No.  3,Rural municipality
50.94183927,-102.0428777,Saskatchewan,Division No.  5,Town
50.7416569,-102.337367,Saskatchewan,Division No.  5,Indian reserve
50.43721616,-104.8128935,Saskatchewan,Division No.  6,Town
50.70790162,-104.8028833,Saskatchewan,Division No.  6,Village
50.94288257,-104.502244,Saskatchewan,Division No.  6,Town
50.96626771,-103.8899592,Saskatchewan,Division No.  6,Rural municipality
51.01520012,-103.5244027,Saskatchewan,Division No.  6,Rural municipality
50.82958547,-103.8916966,Saskatchewan,Division No.  6,Indian reserve
50.17839268,-105.4952727,Saskatchewan,Division No.  7,Rural municipality
50.35942483,-107.595289,Saskatchewan,Division No.  7,Village
50.83228514,-108.0387743,Saskatchewan,Division No.  8,Town
51.15715326,-101.7505133,Saskatchewan,Division No.  9,Village
51.20161577,-101.901772,Saskatchewan,Division No.  9,Indian reserve
51.29149264,-101.7345001,Saskatchewan,Division No.  9,Indian reserve
51.48596441,-107.0557067,Saskatchewan,Division No. 11,Town
51.47951452,-109.6016278,Saskatchewan,Division No. 13,Village
52.27650618,-108.9861786,Saskatchewan,Division No. 13,Rural municipality
52.5376802,-109.2419734,Saskatchewan,Division No. 13,Rural municipality
52.59577143,-103.2545417,Saskatchewan,Division No. 14,Town
52.5700216,-102.8739685,Saskatchewan,Division No. 14,Village
52.3136266,-106.0106702,Saskatchewan,Division No. 15,Rural municipality
52.62056389,-106.6558618,Saskatchewan,Division No. 15,Town
52.62059982,-106.396627,Saskatchewan,Division No. 15,Rural municipality
52.64174944,-105.6366411,Saskatchewan,Division No. 15,Resort village
52.80865378,-106.2268265,Saskatchewan,Division No. 15,Town
53.74374367,-105.9001146,Saskatchewan,Division No. 15,Rural municipality
53.44939972,-105.2385971,Saskatchewan,Division No. 15,Village
52.84311431,-106.3880064,Saskatchewan,Division No. 15,Indian reserve
52.81339716,-108.1141881,Saskatchewan,Division No. 16,Rural municipality
53.2176044,-106.4020015,Saskatchewan,Division No. 16,Town
53.03495976,-108.4562522,Saskatchewan,Division No. 17,Village
53.01301354,-108.9369154,Saskatchewan,Division No. 17,Village
54.44650162,-108.698148,Saskatchewan,Division No. 17,Resort village
56.53835912,-109.455339,Saskatchewan,Division No. 18,Indian reserve
55.02224033,-105.4181825,Saskatchewan,Division No. 18,Indian reserve
57.08145079,-102.0232584,Saskatchewan,Division No. 18,Indian reserve
49.28027616,-112.2085806,Alberta,Division No.  2,Village
52.01170705,-110.7799695,Alberta,Division No.  4,Village
51.2259203,-114.065189,Alberta,Division No.  6,Municipal district
52.58462169,-112.5744537,Alberta,Division No.  7,Village
52.74797966,-111.5373845,Alberta,Division No.  7,Village
52.47147045,-113.7277221,Alberta,Division No.  8,City
52.6070043,-114.0652154,Alberta,Division No.  8,Summer village
52.37768655,-114.9160986,Alberta,Division No.  9,Town
52.67908706,-115.3406056,Alberta,Division No.  9,Indian reserve
52.78702942,-112.4410569,Alberta,Division No. 10,Village
52.91894628,-112.4650647,Alberta,Division No. 10,Village
53.71410403,-111.7430578,Alberta,Division No. 10,Town
53.87942339,-112.3353807,Alberta,Division No. 10,Village
53.03981992,-113.9898558,Alberta,Division No. 11,Summer village
53.18451131,-114.3189076,Alberta,Division No. 11,Village
53.54620483,-113.9035452,Alberta,Division No. 11,City
53.95266441,-113.1186854,Alberta,Division No. 11,Town
52.98782054,-113.945449,Alberta,Division No. 11,Indian reserve
54.29695733,-110.2927644,Alberta,Division No. 12,Indian reserve
54.15592819,-113.8442191,Alberta,Division No. 13,Town
59.99388143,-111.858914,Alberta,Division No. 16,Indian reserve
49.13407552,-117.8854152,British Columbia,Kootenay Boundary,Regional district electoral area
49.20020613,-119.4599472,British Columbia,Okanagan-Similkameen,Regional district electoral area
49.35640563,-121.2660745,British Columbia,Fraser Valley,Regional district electoral area
49.77420215,-122.2216572,British Columbia,Fraser Valley,Indian reserve
49.05259429,-122.1952082,British Columbia,Fraser Valley,Indian reserve
